<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200528,110000,9201.3100000,9203.2500000,9165.1600000,9166.5300000,172
20200528,120000,9167.8800000,9282.0000000,9155.4300000,9266.0300000,756
20200528,130000,9266.5300000,9442.5200000,9251.3800000,9431.5700000,1568
20200528,140000,9431.5700000,9454.0000000,9388.9800000,9411.8200000,774
20200528,150000,9411.8200000,9510.2100000,9411.8200000,9469.9300000,1244
20200528,160000,9469.9300000,9518.9500000,9443.4300000,9503.5700000,730
20200528,170000,9503.5700000,9538.9700000,9445.0000000,9450.1300000,1081
20200528,180000,9450.1400000,9477.1300000,9448.8300000,9470.0100000,490
20200528,190000,9470.0100000,9482.1600000,9430.0100000,9430.0100000,513
20200528,200000,9430.0100000,9483.0000000,9408.2700000,9453.9900000,488
20200528,210000,9455.4600000,9462.6800000,9420.4500000,9446.5700000,360
20200528,220000,9448.7100000,9488.9700000,9412.6200000,9438.7000000,481
20200528,230000,9438.7100000,9555.9950000,9438.7000000,9486.9950000,3157
20200529,000000,9486.9950000,9623.7900000,9484.8500000,9581.0950000,4499
20200529,010000,9581.3050000,9607.2350000,9498.8050000,9511.0950000,4082
20200529,020000,9511.0950000,9534.8550000,9463.6550000,9511.5950000,3540
20200529,030000,9511.4250000,9538.1650000,9492.5550000,9503.0150000,3261
20200529,040000,9503.0150000,9530.4800000,9489.9950000,9515.6050000,2942
20200529,050000,9515.6050000,9539.5350000,9491.6550000,9494.5850000,2774
20200529,060000,9494.0450000,9528.7950000,9466.2250000,9516.3000000,2324
20200529,070000,9515.6250000,9546.6650000,9504.1250000,9510.9050000,2268
20200529,080000,9510.9050000,9534.9850000,9501.9100000,9518.4150000,1998
20200529,090000,9519.3550000,9590.6250000,9420.3550000,9449.1100000,2190
20200529,100000,9446.8250000,9475.6300000,9436.9900000,9445.0050000,1701
20200529,110000,9445.0050000,9467.0450000,9355.1200000,9359.8400000,2143
20200529,120000,9359.7050000,9413.0350000,9340.0050000,9400.0050000,2484
20200529,130000,9400.3800000,9444.9950000,9370.7750000,9393.5350000,2886
20200529,140000,9396.1700000,9441.9950000,9380.7400000,9434.5050000,3057
20200529,150000,9434.5050000,9473.6600000,9420.1150000,9443.7850000,3424
20200529,160000,9443.8900000,9443.9950000,9331.2400000,9404.0850000,3656
20200529,170000,9405.1450000,9442.8550000,9390.0050000,9427.3550000,3337
20200529,180000,9427.3550000,9444.9950000,9411.0600000,9423.8150000,3203
20200529,190000,9423.8150000,9434.1950000,9394.4050000,9430.0050000,3042
20200529,200000,9430.0100000,9432.6700000,9391.6700000,9398.6100000,379
20200529,210000,9398.6200000,9430.2800000,9386.0000000,9414.4200000,317
20200529,220000,9414.4100000,9415.1600000,9369.3100000,9389.9100000,231
20200529,230000,9389.8900000,9433.3300000,9370.4600000,9427.1600000,294
20200530,000000,9427.1500000,9451.3500000,9415.3200000,9423.8400000,258
20200530,010000,9423.8500000,9426.8700000,9355.5500000,9368.0100000,480
20200530,020000,9368.0100000,9397.0000000,9349.9800000,9376.9800000,506
20200530,030000,9376.9800000,9388.1400000,9359.2400000,9381.3300000,251
20200530,040000,9381.8100000,9392.2900000,9326.4300000,9391.5000000,204
20200530,050000,9392.7100000,9563.2900000,9391.6700000,9510.9300000,685
20200530,060000,9510.9300000,9562.8800000,9499.0200000,9553.2200000,340
20200530,070000,9553.2300000,9598.0000000,9533.0200000,9547.2300000,414
20200530,080000,9546.9500000,9562.2600000,9519.8400000,9526.0500000,231
20200530,090000,9525.5900000,9557.2400000,9525.5400000,9530.0100000,141
20200530,100000,9530.0000000,9537.9100000,9466.9600000,9495.8000000,313
20200530,110000,9495.8000000,9529.7500000,9489.6200000,9525.0200000,99
20200530,120000,9525.0000000,9581.1300000,9521.7400000,9553.2300000,283
20200530,130000,9553.9500000,9557.3300000,9507.9200000,9545.7900000,237
20200530,140000,9543.6500000,9578.0200000,9521.5300000,9565.3800000,325
20200530,150000,9565.3700000,9576.1800000,9539.4200000,9546.9600000,242
20200530,160000,9546.9500000,9547.2800000,9496.0000000,9538.7000000,356
20200530,170000,9538.6300000,9550.0000000,9512.5900000,9540.7900000,232
20200530,180000,9540.7900000,9548.9500000,9516.3200000,9526.7800000,199
20200530,190000,9526.0000000,9549.1100000,9516.7700000,9532.1100000,193
20200530,200000,9532.1200000,9544.0000000,9517.6500000,9539.0900000,170
20200530,210000,9539.0800000,9541.3700000,9400.0000000,9440.0100000,922
20200530,220000,9440.0000000,9494.9800000,9433.6900000,9487.7500000,487
20200530,230000,9490.5600000,9764.0000000,9466.9700000,9732.5400000,2375
20200531,000000,9731.3800000,9744.0600000,9642.9700000,9700.3300000,813
20200531,010000,9700.3200000,9705.6000000,9637.3000000,9660.0300000,470
20200531,020000,9660.0100000,9676.9600000,9630.7800000,9659.7700000,239
20200531,030000,9658.2300000,9658.2300000,9616.6300000,9639.1100000,254
20200531,040000,9639.0900000,9660.3600000,9555.0300000,9584.5200000,843
20200531,050000,9584.5300000,9603.9000000,9520.2300000,9557.3600000,652
20200531,060000,9557.3600000,9614.5700000,9551.7500000,9565.6200000,286
20200531,070000,9565.6200000,9579.9600000,9544.0000000,9546.0300000,159
20200531,080000,9548.3400000,9588.1300000,9522.8900000,9561.1900000,120
20200531,090000,9561.1900000,9578.9600000,9528.0000000,9539.0000000,96
20200531,100000,9538.9900000,9567.5500000,9499.0100000,9562.7800000,208
20200531,110000,9562.9900000,9600.0000000,9550.2100000,9598.8300000,148
20200531,120000,9598.8100000,9598.8100000,9565.2800000,9589.3500000,140
20200531,130000,9589.3600000,9635.0000000,9552.7400000,9578.8500000,368
20200531,140000,9578.8500000,9594.7600000,9524.1300000,9551.1200000,282
20200531,150000,9549.8900000,9559.1000000,9455.2200000,9469.5800000,405
20200531,160000,9468.3100000,9501.1300000,9435.0000000,9480.0100000,342
20200531,170000,9480.0400000,9536.6200000,9459.1600000,9524.7500000,301
20200531,180000,9524.7500000,9534.1900000,9485.2900000,9500.2700000,182
20200531,190000,9500.0200000,9505.3500000,9460.6900000,9493.7000000,286
20200531,200000,9493.7000000,9532.6100000,9480.2700000,9514.7800000,208
20200531,210000,9513.0200000,9520.0000000,9490.0000000,9505.0100000,171
20200531,220000,9503.8900000,9504.9800000,9416.2100000,9460.4000000,704
20200531,230000,9460.3900000,9518.1000000,9415.0000000,9453.1600000,364
20200601,000000,9453.1500000,9474.9800000,9369.5800000,9446.5700000,712
20200601,010000,9445.8300000,9505.7000000,9417.4200000,9496.1500000,485
20200601,020000,9496.1500000,9567.1300000,9465.0000000,9551.1200000,481
20200601,030000,9551.1100000,9564.8000000,9519.6300000,9528.7700000,365
20200601,040000,9528.5800000,9554.4800000,9510.0400000,9548.4800000,223
20200601,050000,9550.0000000,9615.0000000,9539.4900000,9548.9900000,438
20200601,060000,9547.3000000,9563.1200000,9526.3900000,9531.6900000,180
20200601,070000,9531.6900000,9557.8000000,9526.5500000,9532.0300000,88
20200601,080000,9532.4900000,9577.7000000,9530.9200000,9567.3500000,156
20200601,090000,9567.3500000,9576.0500000,9526.7000000,9532.5600000,180
20200601,100000,9533.6900000,9553.9900000,9526.6900000,9535.4700000,93
20200601,110000,9535.4700000,9544.8500000,9507.4800000,9538.9700000,185
20200601,120000,9538.9800000,9544.2600000,9508.3200000,9508.6300000,154
20200601,130000,9508.3200000,9590.4500000,9490.0000000,9560.0100000,368
20200601,140000,9560.0000000,9568.1300000,9538.5100000,9550.8800000,353
20200601,150000,9548.5800000,9578.5500000,9548.0000000,9562.0300000,451
20200601,160000,9562.0200000,9562.9200000,9491.3700000,9538.0000000,510
20200601,170000,9538.0000000,9613.0000000,9537.0000000,9585.6200000,693
20200601,180000,9585.6100000,9595.3200000,9563.4200000,9578.5800000,344
20200601,190000,9577.7800000,9588.3800000,9557.2600000,9584.6000000,294
20200601,200000,9584.9400000,9613.0000000,9566.0000000,9573.8400000,386
20200601,210000,9575.7100000,9699.2100000,9560.8200000,9682.7700000,1036
20200601,220000,9682.7700000,9708.1900000,9634.0300000,9653.9700000,648
20200601,230000,9653.9600000,9755.3700000,9653.9600000,9750.9800000,1253
20200602,000000,9750.9800000,10428.0000000,9750.9800000,10208.9600000,12298
20200602,010000,10208.9600000,10237.6000000,10111.1100000,10125.6800000,3400
20200602,020000,10125.4400000,10150.0000000,10060.0000000,10127.8700000,3497
20200602,030000,10127.8700000,10127.8700000,10080.9500000,10089.1600000,1143
20200602,040000,10089.1500000,10106.1500000,10037.6000000,10091.0000000,1194
20200602,050000,10090.9900000,10113.2100000,10065.7800000,10092.7800000,496
20200602,060000,10092.7800000,10121.1000000,10065.0000000,10084.2900000,530
20200602,070000,10082.8800000,10127.4700000,10079.3900000,10093.1900000,405
20200602,080000,10093.2000000,10122.5900000,10086.2300000,10118.8500000,259
20200602,090000,10118.8400000,10148.0000000,10100.6200000,10101.6800000,390
20200602,100000,10101.6700000,10120.2800000,10091.7800000,10097.0700000,255
20200602,110000,10097.0800000,10140.4200000,10092.9600000,10133.5100000,304
20200602,120000,10133.5100000,10141.7600000,10087.6000000,10104.8400000,485
20200602,130000,10102.5500000,10131.1700000,10100.0100000,10118.8700000,713
20200602,140000,10118.8600000,10185.6100000,10117.6100000,10154.4200000,1153
20200602,150000,10154.4100000,10176.4400000,9300.0000000,9583.3700000,7567
20200602,160000,9583.3600000,9602.0000000,9270.0000000,9464.4600000,5979
20200602,170000,9464.4400000,9510.9400000,9417.3800000,9478.9500000,1183
20200602,180000,9477.3800000,9538.6700000,9461.3400000,9536.2600000,716
20200602,190000,9536.2600000,9544.0000000,9498.0000000,9512.3300000,707
20200602,200000,9512.3300000,9540.2200000,9490.9200000,9509.6400000,537
20200602,210000,9509.6400000,9525.0000000,9456.5700000,9525.0000000,590
20200602,220000,9524.9900000,9552.3900000,9512.3500000,9526.3000000,371
20200602,230000,9528.5400000,9553.9300000,9425.0000000,9494.1500000,792
20200603,000000,9498.7800000,9538.3600000,9465.0200000,9522.4600000,544
20200603,010000,9521.5300000,9538.9900000,9494.2000000,9528.5000000,393
20200603,020000,9528.9200000,9531.1900000,9495.0000000,9503.2400000,320
20200603,030000,9503.2400000,9512.0000000,9471.0600000,9492.1000000,345
20200603,040000,9491.4100000,9499.2200000,9475.5700000,9486.6300000,299
20200603,050000,9486.6300000,9519.6000000,9475.1800000,9495.4500000,534
20200603,060000,9495.4500000,9522.0000000,9385.2200000,9512.2500000,1034
20200603,070000,9512.2600000,9524.6900000,9500.0000000,9515.0500000,288
20200603,080000,9515.0500000,9535.0000000,9487.1600000,9508.4100000,371
20200603,090000,9507.3800000,9529.3200000,9488.0100000,9505.8700000,122
20200603,100000,9504.8700000,9535.0000000,9501.1500000,9526.2800000,141
20200603,110000,9523.6300000,9619.0000000,9523.6300000,9592.2800000,463
20200603,120000,9591.0000000,9620.6500000,9568.6500000,9620.6500000,250
20200603,130000,9620.6400000,9649.9900000,9563.9300000,9602.7500000,541
20200603,140000,9602.7400000,9619.5700000,9579.3500000,9587.5800000,477
20200603,150000,9587.5700000,9598.3500000,9500.0000000,9583.5800000,469
20200603,160000,9583.5900000,9593.6800000,9527.0000000,9556.4600000,821
20200603,170000,9556.4600000,9584.0000000,9546.6100000,9557.7900000,877
20200603,180000,9556.7900000,9575.0000000,9551.0100000,9562.1000000,860
20200603,190000,9562.1000000,9620.0000000,9541.4500000,9600.3800000,534
20200603,200000,9600.3800000,9622.1200000,9518.0000000,9579.2900000,495
20200603,210000,9579.2700000,9589.7500000,9557.1500000,9581.5400000,259
20200603,220000,9581.5500000,9596.3600000,9574.0000000,9583.0200000,310
20200603,230000,9583.0200000,9610.0100000,9556.4300000,9610.0100000,420
20200604,000000,9611.2300000,9695.0000000,9595.4600000,9668.0700000,804
20200604,010000,9668.0600000,9676.7900000,9601.0100000,9633.3400000,370
20200604,020000,9634.5900000,9670.9000000,9630.1400000,9644.7500000,255
20200604,030000,9644.7400000,9689.8400000,9631.5400000,9672.4900000,355
20200604,040000,9672.5000000,9687.5400000,9654.3600000,9671.5100000,280
20200604,050000,9671.5100000,9677.7000000,9629.0100000,9646.0200000,216
20200604,060000,9646.0200000,9660.6500000,9625.2000000,9643.7200000,126
20200604,070000,9643.7300000,9658.8300000,9618.9300000,9645.1800000,102
20200604,080000,9645.4200000,9666.9700000,9643.8300000,9645.6600000,151
20200604,090000,9645.6500000,9647.5100000,9614.2700000,9639.5600000,224
20200604,100000,9639.5600000,9639.5700000,9501.0000000,9559.8900000,562
20200604,110000,9561.0600000,9561.0600000,9504.1200000,9547.0000000,340
20200604,120000,9547.0100000,9650.0000000,9450.0000000,9623.0000000,1031
20200604,130000,9624.0200000,9690.7700000,9603.9100000,9643.5700000,483
20200604,140000,9643.5700000,9788.9900000,9641.5200000,9768.6400000,1284
20200604,150000,9768.6300000,9782.9700000,9725.0000000,9750.0200000,614
20200604,160000,9750.0100000,9853.0000000,9716.0500000,9835.8200000,1070
20200604,170000,9835.7400000,9869.1900000,9760.8400000,9775.1500000,1057
20200604,180000,9775.1500000,9826.0300000,9775.1400000,9821.7500000,378
20200604,190000,9821.7500000,9888.0000000,9713.0000000,9767.2300000,1163
20200604,200000,9767.2300000,9819.2300000,9765.4200000,9816.9900000,413
20200604,210000,9817.0000000,9824.4500000,9742.6700000,9785.9600000,731
20200604,220000,9785.9200000,9786.3600000,9733.1900000,9784.4400000,392
20200604,230000,9783.8600000,9843.6500000,9755.5500000,9822.4900000,457
20200605,000000,9822.4900000,9861.0000000,9781.8300000,9788.0300000,383
20200605,010000,9791.9600000,9820.6500000,9764.0000000,9808.5100000,298
20200605,020000,9810.8500000,9848.9700000,9803.6200000,9823.6100000,272
20200605,030000,9823.7700000,9834.7600000,9786.4200000,9796.3200000,281
20200605,040000,9796.3100000,9833.7400000,9751.4100000,9795.3300000,255
20200605,050000,9795.3400000,9824.0000000,9768.0400000,9783.7100000,203
20200605,060000,9785.1000000,9804.7400000,9771.6400000,9789.6700000,184
20200605,070000,9789.6900000,9805.4400000,9734.2200000,9800.0100000,311
20200605,080000,9800.0000000,9800.0100000,9751.6200000,9774.4400000,431
20200605,090000,9774.4400000,9855.0000000,9657.4600000,9835.9800000,844
20200605,100000,9834.8700000,9840.0000000,9803.9400000,9826.9600000,161
20200605,110000,9826.8700000,9826.8700000,9665.0600000,9699.6400000,756
20200605,120000,9699.0500000,9738.8400000,9585.4400000,9692.8000000,825
20200605,130000,9696.8900000,9729.3400000,9621.0300000,9665.1000000,662
20200605,140000,9665.0900000,9720.0000000,9642.0900000,9704.5000000,792
20200605,150000,9704.5000000,9714.5200000,9673.1100000,9684.9100000,1163
20200605,160000,9683.3800000,9720.1400000,9648.0100000,9709.8700000,1117
20200605,170000,9709.8800000,9740.9300000,9691.1200000,9721.8700000,557
20200605,180000,9721.8800000,9750.0000000,9715.0000000,9727.0800000,287
20200605,190000,9726.7000000,9759.8600000,9721.8600000,9744.1400000,424
20200605,200000,9744.1400000,9751.5600000,9705.0000000,9727.6600000,550
20200605,210000,9727.6600000,9740.1100000,9684.9800000,9713.6600000,625
20200605,220000,9713.6600000,9717.5000000,9651.0000000,9664.2000000,684
20200605,230000,9664.1300000,9685.6700000,9625.0100000,9675.1700000,342
20200606,000000,9675.1700000,9686.8600000,9611.5700000,9613.2100000,458
20200606,010000,9613.4200000,9613.4800000,9526.0300000,9592.8700000,1481
20200606,020000,9592.8700000,9612.0800000,9527.2100000,9565.5700000,574
20200606,030000,9566.3200000,9599.5500000,9540.0000000,9591.8800000,249
20200606,040000,9591.8800000,9625.0000000,9562.5200000,9625.0000000,250
20200606,050000,9624.9900000,9625.0000000,9602.0000000,9603.4300000,163
20200606,060000,9603.4300000,9620.0000000,9575.4900000,9614.6300000,154
20200606,070000,9614.6200000,9628.0200000,9594.6400000,9600.6400000,89
20200606,080000,9600.6700000,9628.4500000,9593.0800000,9607.2400000,116
20200606,090000,9607.2300000,9613.0300000,9573.8400000,9598.6400000,105
20200606,100000,9600.3800000,9694.4900000,9600.2500000,9673.7700000,412
20200606,110000,9673.6600000,9688.2000000,9658.8300000,9671.1500000,94
20200606,120000,9671.1600000,9696.1900000,9663.2500000,9689.1400000,103
20200606,130000,9689.1400000,9735.1300000,9631.3200000,9646.5500000,480
20200606,140000,9646.5600000,9670.4000000,9641.6200000,9651.3700000,128
20200606,150000,9653.5200000,9671.9200000,9644.3800000,9651.1200000,157
20200606,160000,9651.1100000,9664.6600000,9625.0000000,9650.0200000,201
20200606,170000,9651.2600000,9663.3600000,9583.7200000,9615.7000000,300
20200606,180000,9615.7000000,9622.3400000,9587.5000000,9614.0100000,189
20200606,190000,9610.5600000,9634.5800000,9602.8500000,9627.4800000,115
20200606,200000,9627.4800000,9670.0000000,9615.2200000,9661.1900000,160
20200606,210000,9661.1900000,9725.0000000,9647.5200000,9708.2000000,349
20200606,220000,9708.5000000,9727.8100000,9682.2300000,9697.4000000,270
20200606,230000,9695.8300000,9707.2900000,9635.0000000,9645.6200000,223
20200607,000000,9643.6400000,9700.0000000,9641.9200000,9671.7000000,125
20200607,010000,9670.2800000,9673.6100000,9625.1200000,9673.6100000,174
20200607,020000,9673.6000000,9679.5900000,9647.3600000,9669.1900000,104
20200607,030000,9667.8700000,9700.0000000,9657.0500000,9682.7000000,204
20200607,040000,9682.3700000,9699.7600000,9667.0000000,9686.0500000,137
20200607,050000,9686.0400000,9717.1600000,9675.0000000,9677.1000000,227
20200607,060000,9677.1000000,9687.0500000,9647.5400000,9668.4700000,103
20200607,070000,9668.4700000,9680.4200000,9648.9600000,9663.6400000,105
20200607,080000,9664.3100000,9679.0300000,9631.6700000,9654.7500000,80
20200607,090000,9654.7400000,9677.4000000,9550.0000000,9657.8200000,546
20200607,100000,9657.8200000,9667.2600000,9618.1200000,9622.5300000,82
